08-10-2026 23:50:45 RAM 11900/15599MB (lfb 105x4MB) CPU [1%@1984,100%@1984,0%@1984,0%@1984,100%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.375C/68.406C cpu@73.062C/73.062C soc2@65.812C/65.812C soc0@67.75C/67.75C cv1@67.718C/67.718C gpu@76.843C/76.843C tj@76.843C/76.843C soc1@65.406C/65.406C cv2@63.718C/63.718C VDD_IN 34068mW/25369mW/34349mW VDD_CPU_GPU_CV 20911mW/14160mW/21268mW VDD_SOC 5568mW/4765mW/5608mW
08-10-2026 23:50:45 RAM 12374/15599MB (lfb 3x4MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,80%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.625C/68.625C cpu@73.031C/73.062C soc2@66C/66C soc0@67.968C/67.968C cv1@67.812C/67.812C gpu@76.375C/76.843C tj@76.375C/76.843C soc1@65.531C/65.531C cv2@63.781C/63.781C VDD_IN 33198mW/25593mW/34349mW VDD_CPU_GPU_CV 20395mW/14338mW/21268mW VDD_SOC 5337mW/4782mW/5608mW
08-10-2026 23:50:46 RAM 12437/15599MB (lfb 1x1MB) CPU [0%@1984,100%@1984,0%@1984,0%@1984,52%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.843C/68.843C cpu@72.968C/73.062C soc2@66.125C/66.125C soc0@68.031C/68.031C cv1@67.875C/67.875C gpu@76.343C/76.843C tj@76.343C/76.843C soc1@65.625C/65.625C cv2@64.062C/64.062C VDD_IN 32153mW/25775mW/34349mW VDD_CPU_GPU_CV 20030mW/14496mW/21268mW VDD_SOC 5096mW/4790mW/5608mW
08-10-2026 23:50:46 RAM 12489/15599MB (lfb 1x1MB) CPU [0%@1984,100%@1984,3%@1984,0%@1984,26%@1984,0%@1984,100%@1984,0%@1984] GR3D_FREQ 99% cv0@68.562C/68.843C cpu@72.656C/73.062C soc2@66.187C/66.187C soc0@68.156C/68.156C cv1@67.906C/67.906C gpu@75.562C/76.843C tj@75.625C/76.843C soc1@65.843C/65.843C cv2@64.156C/64.156C VDD_IN 31430mW/25928mW/34349mW VDD_CPU_GPU_CV 19275mW/14625mW/21268mW VDD_SOC 5056mW/4798mW/5608mW
08-10-2026 23:50:47 RAM 12492/15599MB (lfb 3x512kB) CPU [36%@1984,100%@1984,0%@1984,0%@1984,48%@1984,0%@1984,100%@1984,41%@1984] GR3D_FREQ 99% cv0@68.75C/68.843C cpu@72.906C/73.062C soc2@66.437C/66.437C soc0@68.125C/68.156C cv1@68C/68C gpu@75.437C/76.843C tj@75.437C/76.843C soc1@65.937C/65.937C cv2@64.281C/64.281C VDD_IN 30554mW/26050mW/34349mW VDD_CPU_GPU_CV 17913mW/14712mW/21268mW VDD_SOC 5305mW/4811mW/5608mW
08-10-2026 23:50:47 RAM 12488/15599MB (lfb 1x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@68.937C/68.937C cpu@73.406C/73.406C soc2@66.687C/66.687C soc0@68.343C/68.343C cv1@68.281C/68.281C gpu@75.062C/76.843C tj@75.062C/76.843C soc1@66.031C/66.031C cv2@64.343C/64.343C VDD_IN 30594mW/26166mW/34349mW VDD_CPU_GPU_CV 17754mW/14790mW/21268mW VDD_SOC 5425mW/4827mW/5608mW
08-10-2026 23:50:48 RAM 12488/15599MB (lfb 1x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,1%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.218C/69.218C cpu@73.281C/73.406C soc2@66.781C/66.781C soc0@68.468C/68.468C cv1@68.25C/68.281C gpu@75.656C/76.843C tj@75.656C/76.843C soc1@66.093C/66.093C cv2@64.531C/64.531C VDD_IN 30675mW/26279mW/34349mW VDD_CPU_GPU_CV 17833mW/14866mW/21268mW VDD_SOC 5425mW/4842mW/5608mW
08-10-2026 23:50:48 RAM 12484/15599MB (lfb 1x1MB) CPU [100%@1984,100%@1984,1%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.218C/69.218C cpu@73.437C/73.437C soc2@66.812C/66.812C soc0@68.625C/68.625C cv1@68.343C/68.343C gpu@75.562C/76.843C tj@75.562C/76.843C soc1@66.218C/66.218C cv2@64.562C/64.562C VDD_IN 30514mW/26382mW/34349mW VDD_CPU_GPU_CV 17634mW/14933mW/21268mW VDD_SOC 5425mW/4856mW/5608mW
08-10-2026 23:50:49 RAM 12484/15599MB (lfb 1x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.25C/69.25C cpu@73.406C/73.437C soc2@66.875C/66.875C soc0@68.625C/68.625C cv1@68.406C/68.406C gpu@75.625C/76.843C tj@75.625C/76.843C soc1@66.343C/66.343C cv2@64.656C/64.656C VDD_IN 30594mW/26482mW/34349mW VDD_CPU_GPU_CV 17794mW/15001mW/21268mW VDD_SOC 5425mW/4869mW/5608mW
08-10-2026 23:50:49 RAM 12481/15599MB (lfb 1x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.343C/69.343C cpu@73.812C/73.812C soc2@67.062C/67.062C soc0@68.812C/68.812C cv1@68.625C/68.625C gpu@75.781C/76.843C tj@75.781C/76.843C soc1@66.375C/66.375C cv2@64.781C/64.781C VDD_IN 30675mW/26580mW/34349mW VDD_CPU_GPU_CV 17794mW/15066mW/21268mW VDD_SOC 5425mW/4882mW/5608mW
08-10-2026 23:50:50 RAM 12481/15599MB (lfb 1x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.625C/69.625C cpu@73.75C/73.812C soc2@67.25C/67.25C soc0@68.937C/68.937C cv1@68.75C/68.75C gpu@75.781C/76.843C tj@75.781C/76.843C soc1@66.5C/66.5C cv2@64.937C/64.937C VDD_IN 30634mW/26672mW/34349mW VDD_CPU_GPU_CV 17714mW/15126mW/21268mW VDD_SOC 5466mW/4896mW/5608mW
08-10-2026 23:50:50 RAM 12478/15599MB (lfb 2x1MB) CPU [100%@1984,100%@1984,0%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.593C/69.625C cpu@73.75C/73.812C soc2@67.25C/67.25C soc0@68.906C/68.937C cv1@68.781C/68.781C gpu@75.843C/76.843C tj@75.843C/76.843C soc1@66.5C/66.5C cv2@65.062C/65.062C VDD_IN 30795mW/26764mW/34349mW VDD_CPU_GPU_CV 17873mW/15187mW/21268mW VDD_SOC 5466mW/4908mW/5608mW
08-10-2026 23:50:51 RAM 11525/15599MB (lfb 87x4MB) CPU [100%@1984,100%@1984,44%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 97% cv0@69.437C/69.625C cpu@73.937C/73.937C soc2@67.25C/67.25C soc0@69.062C/69.062C cv1@68.906C/68.906C gpu@74.843C/76.843C tj@74.843C/76.843C soc1@66.843C/66.843C cv2@65.156C/65.156C VDD_IN 29829mW/26830mW/34349mW VDD_CPU_GPU_CV 16387mW/15214mW/21268mW VDD_SOC 5747mW/4926mW/5747mW
08-10-2026 23:50:51 RAM 9879/15599MB (lfb 87x4MB) CPU [100%@1984,100%@1984,58%@1984,0%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 97% cv0@69.468C/69.625C cpu@74C/74C soc2@67.25C/67.25C soc0@69.218C/69.218C cv1@69.093C/69.093C gpu@74.937C/76.843C tj@74.937C/76.843C soc1@66.937C/66.937C cv2@65.218C/65.218C VDD_IN 28863mW/26874mW/34349mW VDD_CPU_GPU_CV 14936mW/15208mW/21268mW VDD_SOC 6028mW/4950mW/6028mW
08-10-2026 23:50:52 RAM 8710/15599MB (lfb 101x4MB) CPU [100%@1984,100%@1984,0%@1984,1%@1984,0%@1984,0%@1984,100%@1984,100%@1984] GR3D_FREQ 99% cv0@69.687C/69.687C cpu@74.187C/74.187C soc2@67.406C/67.406C soc0@69.156C/69.218C cv1@69.093C/69.093C gpu@74.593C/76.843C tj@74.593C/76.843C soc1@66.968C/66.968C cv2@65.187C/65.218C VDD_IN 28304mW/26903mW/34349mW VDD_CPU_GPU_CV 14337mW/15190mW/21268mW VDD_SOC 5998mW/4972mW/6028mW
